X,Y,OBJECTID,Site_Name,Site_Score,Site_EPA_ID,SEMS_ID,SITS_ID,Region_ID,State,City,County,Status,Longitude,Latitude,Proposed_Date,Listing_Date,Construction_Completion_Date,Construction_Completion_Number,NOID_Date,Deletion_Date,Site_Listing_Narrative,Site_Progress_Profile,Notice_of_Data_Availability,Proposed_FR_Notice,Deletion_FR_Notice,Final_FR_Notice,NOID_FR_Notice,Restoration_FR_Notice_Jumper_Pa,Site_has_had_a_Partial_Deletion,CreationDate,Creator,EditDate,Editor,ObjectId2
-13075401.4850283,4031898.30393104,,Stringfellow,,CAT080012826,902680,915,9,California,Glen Avon Heights,Riverside,NPL Site,-117.45833,34.023056,12/30/1982,9/8/1983,,,,,"<a href=""https://semspub.epa.gov/src/document/09/2400223"" target=""_blank"">CAT080012826 (PDF)</a>","<a href=""https://cumulis.epa.gov/supercpad/cursites/csitinfo.cfm?id=0902680"" target=""_blank"">Stringfellow</a>",,"<a href=""https://semspub.epa.gov/src/document/11/189619"" target=""_blank"">12/30/1982 (PDF)</a>",,"<a href=""https://semspub.epa.gov/src/document/11/189620"" target=""_blank"">09/08/1983 (PDF)</a>",,,No,,,,,467
-13583482.5653222,4492024.96271396,,Westinghouse Electric Corp. (Sunnyvale Plant),39.93,CAD001864081,900956,916,9,California,Sunnyvale,Santa Clara,NPL Site,-122.0225,37.3787,10/15/1984,6/10/1986,9/27/2000,746,,,"<a href=""https://semspub.epa.gov/src/document/09/2400224"" target=""_blank"">CAD001864081 (PDF)</a>","<a href=""https://cumulis.epa.gov/supercpad/cursites/csitinfo.cfm?id=0900956"" target=""_blank"">Westinghouse Electric Corp. (Sunnyvale Plant)</a>",,"<a href=""https://semspub.epa.gov/src/document/11/189641"" target=""_blank"">10/15/1984 (PDF)</a>",,"<a href=""https://semspub.epa.gov/src/document/11/189628"" target=""_blank"">06/10/1986 (PDF)</a>",,,No,,,,,468
-13450055.0236574,4505201.4894976,,"Valley Wood Preserving, Inc.",32.01,CAD063020143,901490,918,9,California,Turlock,Stanislaus,NPL Site,-120.8239,37.4727,6/24/1988,3/31/1989,8/21/2008,1039,,,"<a href=""https://semspub.epa.gov/src/document/09/2400226"" target=""_blank"">CAD063020143 (PDF)</a>","<a href=""https://cumulis.epa.gov/supercpad/cursites/csitinfo.cfm?id=0901490"" target=""_blank"">Valley Wood Preserving, Inc.</a>",,"<a href=""https://semspub.epa.gov/src/document/11/189648"" target=""_blank"">06/24/1988 (PDF)</a>",,"<a href=""https://semspub.epa.gov/src/document/11/189631"" target=""_blank"">03/31/1989 (PDF)</a>",,,No,,,,,469
-13532475.9746407,4789340.23543145,,"Koppers Co., Inc. (Oroville Plant)",33.73,CAD009112087,901135,919,9,California,Oroville,Butte,NPL Site,-121.5643,39.470831,9/8/1983,9/21/1984,9/4/2003,859,,,"<a href=""https://semspub.epa.gov/src/document/09/2400227"" target=""_blank"">CAD009112087 (PDF)</a>","<a href=""https://cumulis.epa.gov/supercpad/cursites/csitinfo.cfm?id=0901135"" target=""_blank"">Koppers Co., Inc. (Oroville Plant)</a>",,"<a href=""https://semspub.epa.gov/src/document/11/189640"" target=""_blank"">09/08/1983 (PDF)</a>",,"<a href=""https://semspub.epa.gov/src/document/11/189627"" target=""_blank"">09/21/1984 (PDF)</a>",,,No,,,,,470
-13514119.3906089,4673085.84765573,,McClellan Air Force Base (Ground Water Contamination),57.93,CA4570024337,902759,920,9,California,Sacramento,Sacramento,NPL Site,-121.3994,38.66,10/15/1984,7/22/1987,,,,,"<a href=""https://semspub.epa.gov/src/document/09/2400228"" target=""_blank"">CA4570024337 (PDF)</a>","<a href=""https://cumulis.epa.gov/supercpad/cursites/csitinfo.cfm?id=0902759"" target=""_blank"">McClellan Air Force Base (Ground Water Contamination)</a>",,"<a href=""https://semspub.epa.gov/src/document/11/189641"" target=""_blank"">10/15/1984 (PDF)</a>",,"<a href=""https://semspub.epa.gov/src/document/11/189629"" target=""_blank"">07/22/1987 (PDF)</a>",,,No,,,,,471
-13423650.0404412,4344973.27967344,,Atlas Asbestos Mine,45.55,CAD980496863,901736,921,9,California,Fresno County,Fresno,NPL Site,-120.5867,36.321669,9/8/1983,9/21/1984,9/2/1999,621,,,"<a href=""https://semspub.epa.gov/src/document/09/2400229"" target=""_blank"">CAD980496863 (PDF)</a>","<a href=""https://cumulis.epa.gov/supercpad/cursites/csitinfo.cfm?id=0901736"" target=""_blank"">Atlas Asbestos Mine</a>",,"<a href=""https://semspub.epa.gov/src/document/11/189640"" target=""_blank"">09/08/1983 (PDF)</a>",,"<a href=""https://semspub.epa.gov/src/document/11/189627"" target=""_blank"">09/21/1984 (PDF)</a>",,,No,,,,,472
-13417148.9821789,4343361.1623406,,Coalinga Asbestos Mine,45.55,CAD980817217,902075,922,9,California,Coalinga,Fresno,Deleted NPL Site,-120.5283,36.31,9/8/1983,9/21/1984,3/14/1995,301,11/19/1997,4/24/1998,"<a href=""https://semspub.epa.gov/src/document/09/2400230"" target=""_blank"">CAD980817217 (PDF)</a>","<a href=""https://cumulis.epa.gov/supercpad/cursites/csitinfo.cfm?id=0902075"" target=""_blank"">Coalinga Asbestos Mine</a>",,"<a href=""https://semspub.epa.gov/src/document/11/189640"" target=""_blank"">09/08/1983 (PDF)</a>","<a href=""http://www.gpo.gov/fdsys/pkg/FR-1998-04-24/pdf/98-10723.pdf"" target=""_blank"">04/24/1998 (PDF)</a>","<a href=""https://semspub.epa.gov/src/document/11/189627"" target=""_blank"">09/21/1984 (PDF)</a>","<a href=""http://www.gpo.gov/fdsys/pkg/FR-1997-11-19/pdf/97-30380.pdf"" target=""_blank"">11/19/1997 (PDF)</a>",,No,,,,,473
-13829409.5843827,5127085.76947304,,Del Norte Pesticide Storage,35.79,CAD000626176,900923,923,9,California,Crescent City,Del Norte,Deleted NPL Site,-124.2317,41.773331,9/8/1983,9/21/1984,6/18/1992,92,8/8/2002,9/18/2002,"<a href=""https://semspub.epa.gov/src/document/09/2400231"" target=""_blank"">CAD000626176 (PDF)</a>","<a href=""https://cumulis.epa.gov/supercpad/cursites/csitinfo.cfm?id=0900923"" target=""_blank"">Del Norte Pesticide Storage</a>",,"<a href=""https://semspub.epa.gov/src/document/11/189640"" target=""_blank"">09/08/1983 (PDF)</a>","<a href=""http://www.gpo.gov/fdsys/pkg/FR-2002-09-18/pdf/02-23742.pdf"" target=""_blank"">09/18/2002 (PDF)</a>","<a href=""https://semspub.epa.gov/src/document/11/189627"" target=""_blank"">09/21/1984 (PDF)</a>","<a href=""http://www.gpo.gov/fdsys/pkg/FR-2002-08-08/pdf/02-20099.pdf"" target=""_blank"">08/08/2002 (PDF)</a>",,No,,,,,474
-13135699.9136063,4045598.84714891,,San Gabriel Valley (Area 1),42.24,CAD980677355,901951,924,9,California,El Monte,Los Angeles,NPL Site,-118,34.125,9/8/1983,5/8/1984,,,,,"<a href=""https://semspub.epa.gov/src/document/09/2400232"" target=""_blank"">CAD980677355 (PDF)</a>","<a href=""https://cumulis.epa.gov/supercpad/cursites/csitinfo.cfm?id=0901951"" target=""_blank"">San Gabriel Valley (Area 1)</a>",,"<a href=""https://semspub.epa.gov/src/document/11/189640"" target=""_blank"">09/08/1983 (PDF)</a>",,"<a href=""https://semspub.epa.gov/src/document/11/189626"" target=""_blank"">05/08/1984 (PDF)</a>",,,No,,,,,475
-13128586.5981446,4038690.47285052,,San Gabriel Valley (Area 2),42.24,CAD980818512,902092,925,9,California,Baldwin Park Area,Los Angeles,NPL Site,-117.9361,34.073611,9/8/1983,5/8/1984,,,,,"<a href=""https://semspub.epa.gov/src/document/09/2400233"" target=""_blank"">CAD980818512 (PDF)</a>","<a href=""https://cumulis.epa.gov/supercpad/cursites/csitinfo.cfm?id=0902092"" target=""_blank"">San Gabriel Valley (Area 2)</a>",,"<a href=""https://semspub.epa.gov/src/document/11/189640"" target=""_blank"">09/08/1983 (PDF)</a>",,"<a href=""https://semspub.epa.gov/src/document/11/189626"" target=""_blank"">05/08/1984 (PDF)</a>",,,No,,,,,476
-13149614.8499554,4042237.49967617,,San Gabriel Valley (Area 3),28.9,CAD980818579,902093,926,9,California,Alhambra,Los Angeles,NPL Site,-118.125,34.1,9/8/1983,5/8/1984,,,,,"<a href=""https://semspub.epa.gov/src/document/09/2400234"" target=""_blank"">CAD980818579 (PDF)</a>","<a href=""https://cumulis.epa.gov/supercpad/cursites/csitinfo.cfm?id=0902093"" target=""_blank"">San Gabriel Valley (Area 3)</a>",,"<a href=""https://semspub.epa.gov/src/document/11/189640"" target=""_blank"">09/08/1983 (PDF)</a>",,"<a href=""https://semspub.epa.gov/src/document/11/189626"" target=""_blank"">05/08/1984 (PDF)</a>",,,No,,,,,477
-13131057.8908402,4031040.48524399,,San Gabriel Valley (Area 4),28.9,CAD980817985,902091,927,9,California,La Puente,Los Angeles,NPL Site,-117.9583,34.016669,9/8/1983,5/8/1984,,,,,"<a href=""https://semspub.epa.gov/src/document/09/2400235"" target=""_blank"">CAD980817985 (PDF)</a>","<a href=""https://cumulis.epa.gov/supercpad/cursites/csitinfo.cfm?id=0902091"" target=""_blank"">San Gabriel Valley (Area 4)</a>",,"<a href=""https://semspub.epa.gov/src/document/11/189640"" target=""_blank"">09/08/1983 (PDF)</a>",,"<a href=""https://semspub.epa.gov/src/document/11/189626"" target=""_blank"">05/08/1984 (PDF)</a>",,,No,,,,,478
-13578873.9384034,4499194.44584337,,South Bay Asbestos Area,44.68,CAD980894885,902250,931,9,California,Alviso,Santa Clara,NPL Site,-121.9811,37.429861,10/15/1984,6/10/1986,9/23/1998,565,,,"<a href=""https://semspub.epa.gov/src/document/09/2400238"" target=""_blank"">CAD980894885 (PDF)</a>","<a href=""https://cumulis.epa.gov/supercpad/cursites/csitinfo.cfm?id=0902250"" target=""_blank"">South Bay Asbestos Area</a>",,"<a href=""https://semspub.epa.gov/src/document/11/189641"" target=""_blank"">10/15/1984 (PDF)</a>",,"<a href=""https://semspub.epa.gov/src/document/11/189628"" target=""_blank"">06/10/1986 (PDF)</a>",,,No,,,,,479
-13147450.3537765,4033278.71229281,,"Operating Industries, Inc., Landfill",57.22,CAT080012024,902673,932,9,California,Monterey Park,Los Angeles,NPL Site,-118.105556,34.033333,10/15/1984,6/10/1986,9/11/2012,1131,,,"<a href=""https://semspub.epa.gov/src/document/09/2400239"" target=""_blank"">CAT080012024 (PDF)</a>","<a href=""https://cumulis.epa.gov/supercpad/cursites/csitinfo.cfm?id=0902673"" target=""_blank"">Operating Industries, Inc., Landfill</a>",,"<a href=""https://semspub.epa.gov/src/document/11/189641"" target=""_blank"">10/15/1984 (PDF)</a>",,"<a href=""https://semspub.epa.gov/src/document/11/189628"" target=""_blank"">06/10/1986 (PDF)</a>",,,No,,,,,480
-13174817.582671,4054343.00597325,,San Fernando Valley (Area 1),42.24,CAD980894893,902251,933,9,California,Los Angeles,Los Angeles,NPL Site,-118.3514,34.19,10/15/1984,6/10/1986,,,,,"<a href=""https://semspub.epa.gov/src/document/09/2400240"" target=""_blank"">CAD980894893 (PDF)</a>","<a href=""https://cumulis.epa.gov/supercpad/cursites/csitinfo.cfm?id=0902251"" target=""_blank"">San Fernando Valley (Area 1)</a>",,"<a href=""https://semspub.epa.gov/src/document/11/189641"" target=""_blank"">10/15/1984 (PDF)</a>",,"<a href=""https://semspub.epa.gov/src/document/11/189628"" target=""_blank"">06/10/1986 (PDF)</a>",,,No,,,,,481
-13167537.2879732,4050728.69986991,,San Fernando Valley (Area 2),42.24,CAD980894901,902252,934,9,California,"Glendale, Los Angeles",Los Angeles,NPL Site,-118.286,34.163139,10/15/1984,6/10/1986,,,,,"<a href=""https://semspub.epa.gov/src/document/09/2400241"" target=""_blank"">CAD980894901 (PDF)</a>","<a href=""https://cumulis.epa.gov/supercpad/cursites/csitinfo.cfm?id=0902252"" target=""_blank"">San Fernando Valley (Area 2)</a>",,"<a href=""https://semspub.epa.gov/src/document/11/189641"" target=""_blank"">10/15/1984 (PDF)</a>",,"<a href=""https://semspub.epa.gov/src/document/11/189628"" target=""_blank"">06/10/1986 (PDF)</a>",,,No,,,,,482
-13181730.5230493,4059404.24198032,,San Fernando Valley (Area 3),42.24,CAD980894984,902254,935,9,California,Glendale,Los Angeles,Deleted NPL Site,-118.4135,34.2276,10/15/1984,6/10/1986,5/20/2004,898,8/10/2004,10/12/2004,"<a href=""https://semspub.epa.gov/src/document/09/2400242"" target=""_blank"">CAD980894984 (PDF)</a>","<a href=""https://cumulis.epa.gov/supercpad/cursites/csitinfo.cfm?id=0902254"" target=""_blank"">San Fernando Valley (Area 3)</a>",,"<a href=""https://semspub.epa.gov/src/document/11/189641"" target=""_blank"">10/15/1984 (PDF)</a>","<a href=""http://www.gpo.gov/fdsys/pkg/FR-2004-08-10/pdf/04-18142.pdf"" target=""_blank"">10/12/2004 (PDF)</a>","<a href=""https://semspub.epa.gov/src/document/11/189628"" target=""_blank"">06/10/1986 (PDF)</a>","<a href=""http://www.gpo.gov/fdsys/pkg/FR-2004-08-10/pdf/04-18141.pdf"" target=""_blank"">08/10/2004 (PDF)</a>",,No,,,,,483
-13163963.9323187,4043861.71318513,,San Fernando Valley (Area 4),35.57,CAD980894976,902253,936,9,California,Los Angeles,Los Angeles,NPL Site,-118.2539,34.112081,10/15/1984,6/10/1986,,,,,"<a href=""https://semspub.epa.gov/src/document/09/2400243"" target=""_blank"">CAD980894976 (PDF)</a>","<a href=""https://cumulis.epa.gov/supercpad/cursites/csitinfo.cfm?id=0902253"" target=""_blank"">San Fernando Valley (Area 4)</a>",,"<a href=""https://semspub.epa.gov/src/document/11/189641"" target=""_blank"">10/15/1984 (PDF)</a>",,"<a href=""https://semspub.epa.gov/src/document/11/189628"" target=""_blank"">06/10/1986 (PDF)</a>",,,No,,,,,484
-13168906.5177099,4008454.72101719,,Montrose Chemical Corp.,32.1,CAD008242711,900993,937,9,California,Torrance,Los Angeles,NPL Site,-118.2983,33.848331,10/15/1984,10/4/1989,,,,,"<a href=""https://semspub.epa.gov/src/document/09/2400244"" target=""_blank"">CAD008242711 (PDF)</a>","<a href=""https://cumulis.epa.gov/supercpad/cursites/csitinfo.cfm?id=0900993"" target=""_blank"">Montrose Chemical Corp.</a>",,"<a href=""https://semspub.epa.gov/src/document/11/189641"" target=""_blank"">10/15/1984 (PDF)</a>",,"<a href=""https://semspub.epa.gov/src/document/11/189633"" target=""_blank"">10/04/1989 (PDF)</a>",,,No,,,,,485
-13499402.9539261,4555321.15073786,,Sharpe Army Depot,42.24,CA8210020832,902792,938,9,California,Lathrop,San Joaquin,NPL Site,-121.2672,37.829169,10/15/1984,7/22/1987,6/27/2003,852,,,"<a href=""https://semspub.epa.gov/src/document/09/2400245"" target=""_blank"">CA8210020832 (PDF)</a>","<a href=""https://cumulis.epa.gov/supercpad/cursites/csitinfo.cfm?id=0902792"" target=""_blank"">Sharpe Army Depot</a>",,"<a href=""https://semspub.epa.gov/src/document/11/189641"" target=""_blank"">10/15/1984 (PDF)</a>",,"<a href=""https://semspub.epa.gov/src/document/11/189629"" target=""_blank"">07/22/1987 (PDF)</a>",,,No,,,,,486
-13050785.4060292,4041976.83507135,,Norton Air Force Base,39.65,CA4570024345,902760,939,9,California,San Bernardino,San Bernardino,NPL Site,-117.2372,34.098061,10/15/1984,7/22/1987,5/16/2006,973,,,"<a href=""https://semspub.epa.gov/src/document/09/2400246"" target=""_blank"">CA4570024345 (PDF)</a>","<a href=""https://cumulis.epa.gov/supercpad/cursites/csitinfo.cfm?id=0902760"" target=""_blank"">Norton Air Force Base</a>",,"<a href=""https://semspub.epa.gov/src/document/11/189641"" target=""_blank"">10/15/1984 (PDF)</a>",,"<a href=""https://semspub.epa.gov/src/document/11/189629"" target=""_blank"">07/22/1987 (PDF)</a>",,,No,,,,,487
-13421078.5602039,4490436.62619671,,Castle Air Force Base (6 Areas),37.93,CA3570024551,902751,940,9,California,Merced,Merced,NPL Site,-120.5636,37.367361,10/15/1984,7/22/1987,9/21/2006,984,,,"<a href=""https://semspub.epa.gov/src/document/09/2400247"" target=""_blank"">CA3570024551 (PDF)</a>","<a href=""https://cumulis.epa.gov/supercpad/cursites/csitinfo.cfm?id=0902751"" target=""_blank"">Castle Air Force Base (6 Areas)</a>",,"<a href=""https://semspub.epa.gov/src/document/11/189641"" target=""_blank"">10/15/1984 (PDF)</a>",,"<a href=""https://semspub.epa.gov/src/document/11/189629"" target=""_blank"">07/22/1987 (PDF)</a>",,,No,,,,,488
-13502742.5386499,4658405.70517674,,Mather Air Force Base,28.9,CA8570024143,902793,941,9,California,Sacramento,Sacramento,NPL Site,-121.2972,38.55695,10/15/1984,7/22/1987,9/29/2009,1079,,,"<a href=""https://semspub.epa.gov/src/document/09/2400248"" target=""_blank"">CA8570024143 (PDF)</a>","<a href=""https://cumulis.epa.gov/supercpad/cursites/csitinfo.cfm?id=0902793"" target=""_blank"">Mather Air Force Base</a>",,"<a href=""https://semspub.epa.gov/src/document/11/189641"" target=""_blank"">10/15/1984 (PDF)</a>",,"<a href=""https://semspub.epa.gov/src/document/11/189629"" target=""_blank"">07/22/1987 (PDF)</a>",,,No,,,,,489
-13548105.2311481,4535452.53338683,,Lawrence Livermore Laboratory (USDOE),42.24,CA2890012584,902740,942,9,California,Livermore,Alameda,NPL Site,-121.7047,37.688061,10/15/1984,7/22/1987,8/10/2007,1016,,,"<a href=""https://semspub.epa.gov/src/document/09/2400249"" target=""_blank"">CA2890012584 (PDF)</a>","<a href=""https://cumulis.epa.gov/supercpad/cursites/csitinfo.cfm?id=0902740"" target=""_blank"">Lawrence Livermore Laboratory (USDOE)</a>",,"<a href=""https://semspub.epa.gov/src/document/11/189641"" target=""_blank"">10/15/1984 (PDF)</a>",,"<a href=""https://semspub.epa.gov/src/document/11/189629"" target=""_blank"">07/22/1987 (PDF)</a>",,,No,,,,,490
-13535348.0175032,4386950.85777423,,Firestone Tire & Rubber Co. (Salinas Plant),45.91,CAD990793887,902617,944,9,California,Salinas,Monterey,Deleted NPL Site,-121.5901,36.6249,10/15/1984,7/22/1987,12/24/1991,65,2/14/2005,4/21/2005,"<a href=""https://semspub.epa.gov/src/document/09/2400251"" target=""_blank"">CAD990793887 (PDF)</a>","<a href=""https://cumulis.epa.gov/supercpad/cursites/csitinfo.cfm?id=0902617"" target=""_blank"">Firestone Tire & Rubber Co. (Salinas Plant)</a>",,"<a href=""https://semspub.epa.gov/src/document/11/189641"" target=""_blank"">10/15/1984 (PDF)</a>","<a href=""http://www.gpo.gov/fdsys/pkg/FR-2005-04-21/pdf/05-8024.pdf"" target=""_blank"">04/21/2005 (PDF)</a>","<a href=""https://semspub.epa.gov/src/document/11/189629"" target=""_blank"">07/22/1987 (PDF)</a>","<a href=""http://www.gpo.gov/fdsys/pkg/FR-2005-02-14/pdf/05-2179.pdf"" target=""_blank"">02/14/2005 (PDF)</a>",,No,,,,,491
-13249256.9261645,4307365.79283197,,Beckman Instruments (Porterville Plant),34.21,CAD048645444,901391,946,9,California,Porterville,Tulare,Deleted NPL Site,-119.0201,36.049,10/15/1984,6/10/1986,9/21/1993,205,9/14/2021,3/22/2022,"<a href=""https://semspub.epa.gov/src/document/09/2400253"" target=""_blank"">CAD048645444 (PDF)</a>","<a href=""https://cumulis.epa.gov/supercpad/cursites/csitinfo.cfm?id=0901391"" target=""_blank"">Beckman Instruments (Porterville Plant)</a>",,"<a href=""https://semspub.epa.gov/src/document/11/189641"" target=""_blank"">10/15/1984 (PDF)</a>","<a href=""http://www.gpo.gov/fdsys/pkg/FR-2022-03-22/pdf/2022-05556.pdf"" target=""_blank"">03/22/2022 (PDF)</a>","<a href=""https://semspub.epa.gov/src/document/11/189628"" target=""_blank"">06/10/1986 (PDF)</a>","<a href=""http://www.gpo.gov/fdsys/pkg/FR-2021-09-14/pdf/2021-19449.pdf"" target=""_blank"">09/14/2021 (PDF)</a>",,"<a href=""https://www.epa.gov/superfund/partially-deleted-national-priorities-list-npl-sites-site-name"" target=""_blank"">Yes</a>",,,,,492
-13533143.8915855,4789840.49812658,,Louisiana-Pacific Corp.,33.73,CAD065021594,901513,947,9,California,Oroville,Butte,Deleted NPL Site,-121.5703,39.4743,10/15/1984,6/10/1986,10/1/1995,367,8/27/1996,11/21/1996,"<a href=""https://semspub.epa.gov/src/document/09/2400254"" target=""_blank"">CAD065021594 (PDF)</a>","<a href=""https://cumulis.epa.gov/supercpad/cursites/csitinfo.cfm?id=0901513"" target=""_blank"">Louisiana-Pacific Corp.</a>",,"<a href=""https://semspub.epa.gov/src/document/11/189641"" target=""_blank"">10/15/1984 (PDF)</a>","<a href=""http://www.gpo.gov/fdsys/pkg/FR-1996-11-21/pdf/96-29657.pdf"" target=""_blank"">11/21/1996 (PDF)</a>","<a href=""https://semspub.epa.gov/src/document/11/189628"" target=""_blank"">06/10/1986 (PDF)</a>","<a href=""http://www.gpo.gov/fdsys/pkg/FR-1996-08-27/pdf/96-21572.pdf"" target=""_blank"">08/27/1996 (PDF)</a>",,No,,,,,493
-13320546.039388,4406363.44533286,,T.H. Agriculture & Nutrition Co.,42.24,CAD009106220,901128,948,9,California,Fresno,Fresno,Deleted NPL Site,-119.660501,36.764728,10/15/1984,6/10/1986,6/24/2004,901,7/11/2006,8/21/2006,"<a href=""https://semspub.epa.gov/src/document/09/2400255"" target=""_blank"">CAD009106220 (PDF)</a>","<a href=""https://cumulis.epa.gov/supercpad/cursites/csitinfo.cfm?id=0901128"" target=""_blank"">T.H. Agriculture & Nutrition Co.</a>",,"<a href=""https://semspub.epa.gov/src/document/11/189641"" target=""_blank"">10/15/1984 (PDF)</a>","<a href=""http://www.gpo.gov/fdsys/pkg/FR-2006-08-21/pdf/E6-13745.pdf"" target=""_blank"">08/21/2006 (PDF)</a>","<a href=""https://semspub.epa.gov/src/document/11/189628"" target=""_blank"">06/10/1986 (PDF)</a>","<a href=""http://www.gpo.gov/fdsys/pkg/FR-2006-07-11/pdf/E6-10856.pdf"" target=""_blank"">07/11/2006 (PDF)</a>",,No,,,,,494
-13581935.2244002,4492557.31017994,,"Advanced Micro Devices, Inc.",37.93,CAD048634059,901389,949,9,California,Sunnyvale,Santa Clara,NPL Site,-122.0086,37.3825,10/15/1984,6/10/1986,9/17/1993,204,,,"<a href=""https://semspub.epa.gov/src/document/09/2400256"" target=""_blank"">CAD048634059 (PDF)</a>","<a href=""https://cumulis.epa.gov/supercpad/cursites/csitinfo.cfm?id=0901389"" target=""_blank"">Advanced Micro Devices, Inc.</a>",,"<a href=""https://semspub.epa.gov/src/document/11/189641"" target=""_blank"">10/15/1984 (PDF)</a>",,"<a href=""https://semspub.epa.gov/src/document/11/189628"" target=""_blank"">06/10/1986 (PDF)</a>",,,No,,,,,495
-13578495.4521347,4491884.87575871,,Applied Materials,31.94,CAD042728840,901344,950,9,California,Santa Clara,Santa Clara,NPL Site,-121.9777,37.3777,10/15/1984,7/22/1987,9/27/1993,206,,,"<a href=""https://semspub.epa.gov/src/document/09/2400257"" target=""_blank"">CAD042728840 (PDF)</a>","<a href=""https://cumulis.epa.gov/supercpad/cursites/csitinfo.cfm?id=0901344"" target=""_blank"">Applied Materials</a>",,"<a href=""https://semspub.epa.gov/src/document/11/189641"" target=""_blank"">10/15/1984 (PDF)</a>",,"<a href=""https://semspub.epa.gov/src/document/11/189629"" target=""_blank"">07/22/1987 (PDF)</a>",,,No,,,,,496
-13578762.6189126,4491590.69923229,,Intel Magnetics,31.94,CAD092212497,901661,952,9,California,Santa Clara,Santa Clara,NPL Site,-121.9801,37.3756,10/15/1984,6/10/1986,8/19/1992,110,,,"<a href=""https://semspub.epa.gov/src/document/09/2400259"" target=""_blank"">CAD092212497 (PDF)</a>","<a href=""https://cumulis.epa.gov/supercpad/cursites/csitinfo.cfm?id=0901661"" target=""_blank"">Intel Magnetics</a>",,"<a href=""https://semspub.epa.gov/src/document/11/189641"" target=""_blank"">10/15/1984 (PDF)</a>",,"<a href=""https://semspub.epa.gov/src/document/11/189628"" target=""_blank"">06/10/1986 (PDF)</a>",,,No,,,,,497
-13577827.5351899,4491324.54661486,,Intel Corp. (Santa Clara III),31.94,CAT000612184,902632,953,9,California,Santa Clara,Santa Clara,Deleted NPL Site,-121.9717,37.3737,10/15/1984,6/10/1986,8/18/1992,109,7/31/2019,9/24/2019,"<a href=""https://semspub.epa.gov/src/document/09/2400260"" target=""_blank"">CAT000612184 (PDF)</a>","<a href=""https://cumulis.epa.gov/supercpad/cursites/csitinfo.cfm?id=0902632"" target=""_blank"">Intel Corp. (Santa Clara III)</a>",,"<a href=""https://semspub.epa.gov/src/document/11/189641"" target=""_blank"">10/15/1984 (PDF)</a>","<a href=""http://www.gpo.gov/fdsys/pkg/FR-2019-09-24/pdf/2019-20345.pdf"" target=""_blank"">09/24/2019 (PDF)</a>","<a href=""https://semspub.epa.gov/src/document/11/189628"" target=""_blank"">06/10/1986 (PDF)</a>","<a href=""http://www.gpo.gov/fdsys/pkg/FR-2019-07-31/pdf/2019-16320.pdf"" target=""_blank"">07/31/2019 (PDF)</a>",,No,,,,,498
-13580621.6544088,4492431.22544749,,Monolithic Memories,35.57,CAD049236201,901398,955,9,California,Sunnyvale,Santa Clara,NPL Site,-121.9968,37.3816,10/15/1984,7/22/1987,8/22/1994,248,,,"<a href=""https://semspub.epa.gov/src/document/09/2400261"" target=""_blank"">CAD049236201 (PDF)</a>","<a href=""https://cumulis.epa.gov/supercpad/cursites/csitinfo.cfm?id=0901398"" target=""_blank"">Monolithic Memories</a>",,"<a href=""https://semspub.epa.gov/src/document/11/189641"" target=""_blank"">10/15/1984 (PDF)</a>",,"<a href=""https://semspub.epa.gov/src/document/11/189629"" target=""_blank"">07/22/1987 (PDF)</a>",,,No,,,,,499
-13580855.4253395,4491546.01313769,,National Semiconductor Corp.,35.57,CAD041472986,901326,956,9,California,Santa Clara,Santa Clara,NPL Site,-121.9989,37.375281,10/15/1984,7/22/1987,10/16/1997,499,,,"<a href=""https://semspub.epa.gov/src/document/09/2400262"" target=""_blank"">CAD041472986 (PDF)</a>","<a href=""https://cumulis.epa.gov/supercpad/cursites/csitinfo.cfm?id=0901326"" target=""_blank"">National Semiconductor Corp.</a>",,"<a href=""https://semspub.epa.gov/src/document/11/189641"" target=""_blank"">10/15/1984 (PDF)</a>",,"<a href=""https://semspub.epa.gov/src/document/11/189629"" target=""_blank"">07/22/1987 (PDF)</a>",,,No,,,,,500
-9169448.35027882,3244316.79442204,,Stauffer Chemical Co (Tampa),59.81,FLD004092532,400537,1473,4,Florida,Tampa,Hillsborough,NPL Site,-82.370556,27.963056,6/17/1996,12/23/1996,9/26/2000,729,,,"<a href=""https://semspub.epa.gov/src/document/04/11121369"" target=""_blank"">FLD004092532 (PDF)</a>","<a href=""https://cumulis.epa.gov/supercpad/cursites/csitinfo.cfm?id=0400537"" target=""_blank"">Stauffer Chemical Co (Tampa)</a>",,"<a href=""http://www.gpo.gov/fdsys/pkg/FR-1996-06-17/pdf/96-15033.pdf"" target=""_blank"">06/17/1996 (PDF)</a>",,"<a href=""http://www.gpo.gov/fdsys/pkg/FR-1996-12-23/pdf/96-32353.pdf"" target=""_blank"">12/23/1996 (PDF)</a>",,,No,,,,,501
